Adj Close,Close,Date,High,Low,Open,Volume
80.848396,83.059998,2017-06-01,83.080002,81.650002,82.459999,17123500
80.439575,82.639999,2017-06-02,82.989998,81.980003,82.290001,14998500
80.585571,82.790001,2017-06-05,83.510002,82.580002,82.639999,9080200
80.751053,82.959999,2017-06-06,83.220001,82.129997,82.290001,12196800
81.675774,83.910004,2017-06-07,84.110001,83.099998,83.309998,13711100
82.688065,84.949997,2017-06-08,85.730003,83.889999,83.910004,17676000
84.644539,86.959999,2017-06-09,87.050003,85.389999,85.510002,19120200
84.664017,86.980003,2017-06-12,87.739998,86.889999,86.959999,16053400
84.946289,87.269997,2017-06-13,87.849998,86.980003,87.550003,12557200
84.771088,87.089996,2017-06-14,87.309998,85.82,86.769997,16175700
84.264938,86.57,2017-06-15,87.080002,86.239998,86.25,12509700
83.885315,86.18,2017-06-16,86.959999,86.019997,86.849998,16936600
85.724991,88.07,2017-06-19,88.230003,86.849998,86.970001,15972300
85.189629,87.519997,2017-06-20,87.919998,87.370003,87.75,11197800
84.800293,87.120003,2017-06-21,87.550003,86.760002,87.480003,10005900
84.702942,87.019997,2017-06-22,87.360001,86.650002,86.93,12180600
84.547211,86.860001,2017-06-23,88.0,86.610001,87.660004,18812000
84.917091,87.239998,2017-06-26,87.669998,86.620003,87.010002,10082400
85.705528,88.050003,2017-06-27,88.940002,87.5,87.709999,15415200
87.428398,89.82,2017-06-28,90.07,88.599998,88.599998,17466200
88.722984,91.150002,2017-06-29,92.650002,90.309998,92.339996,27697800
88.966331,91.400002,2017-06-30,92.0,91.160004,91.959999,16892700
90.776978,92.75,2017-07-03,93.480003,91.410004,91.559998,13208100
91.68718,93.68,2017-07-05,93.790001,92.610001,93.120003,17535400
91.39357,93.379997,2017-07-06,94.510002,92.879997,93.540001,16596100
91.853577,93.849998,2017-07-07,94.169998,93.230003,93.959999,12817800
91.207619,93.190002,2017-07-10,93.68,93.089996,93.5,13987200
90.85527,92.830002,2017-07-11,93.330002,92.279999,93.330002,13262300
90.542084,92.510002,2017-07-12,92.830002,92.07,92.610001,13540100
91.119522,93.099998,2017-07-13,93.379997,92.339996,92.690002,12820100
90.287613,92.25,2017-07-14,92.610001,90.580002,90.809998,22235200
89.445908,91.389999,2017-07-17,91.989998,91.25,91.82,14374200
89.132706,91.07,2017-07-18,91.580002,90.32,90.449997,14719400
89.259941,91.199997,2017-07-19,91.620003,91.0,91.339996,11651200
89.259941,91.199997,2017-07-20,91.720001,90.900002,91.150002,11561700
88.956535,90.889999,2017-07-21,91.360001,90.519997,91.059998,10971300
89.338249,91.279999,2017-07-24,91.540001,90.910004,90.959999,10725100
90.825912,92.800003,2017-07-25,93.519997,92.269997,92.370003,16447700
89.974411,91.93,2017-07-26,93.190002,91.68,93.099998,11815500
89.602493,91.550003,2017-07-27,92.059998,91.160004,91.830002,12332400
89.338249,91.279999,2017-07-28,91.75,90.910004,91.449997,9351900
89.847183,91.800003,2017-07-31,92.360001,91.5,91.510002,11520300
91.051018,93.029999,2017-08-01,93.139999,92.279999,92.489998,12523700
91.129318,93.110001,2017-08-02,93.209999,92.510002,92.870003,10165600
90.532295,92.5,2017-08-03,93.129997,92.239998,92.699997,11078800
91.667618,93.660004,2017-08-04,94.400002,93.470001,93.5,14324000
92.019951,94.019997,2017-08-07,94.190002,93.709999,93.889999,7978300
91.68718,93.68,2017-08-08,95.220001,93.599998,93.949997,13745400
91.540382,93.529999,2017-08-09,93.68,92.830002,92.980003,11214400
90.228889,92.190002,2017-08-10,93.07,92.07,92.900002,13252300
89.475266,91.419998,2017-08-11,92.669998,91.239998,92.129997,10679500
90.522499,92.489998,2017-08-14,92.900002,92.330002,92.370003,10901800
90.757401,92.730003,2017-08-15,93.559998,92.650002,93.309998,8812700
90.131004,92.089996,2017-08-16,93.230003,91.879997,93.040001,11085400
88.721642,90.650002,2017-08-17,91.959999,90.5,91.760002,13837500
88.809731,90.739998,2017-08-18,91.540001,90.190002,90.309998,13040700
88.702065,90.629997,2017-08-21,90.940002,90.160004,90.849998,11502100
89.612282,91.559998,2017-08-22,91.709999,91.0,91.07,9211800
89.719933,91.669998,2017-08-23,92.339996,90.839996,90.870003,8811300
89.573135,91.519997,2017-08-24,92.120003,91.410004,91.93,8623200
89.935265,91.889999,2017-08-25,92.480003,91.800003,91.879997,11794600
89.651436,91.599998,2017-08-28,92.190002,91.129997,92.160004,7292900
89.162071,91.099998,2017-08-29,91.309998,90.309998,90.449997,10886100
89.367592,91.309998,2017-08-30,91.879997,91.190002,91.25,9165300
88.956535,90.889999,2017-08-31,91.849998,90.800003,91.809998,13217400
89.749306,91.699997,2017-09-01,92.360001,90.949997,91.25,9815800
87.605888,89.510002,2017-09-05,91.110001,89.019997,91.019997,16897300
88.19313,90.110001,2017-09-06,90.519997,89.639999,90.0,11845700
86.646744,88.529999,2017-09-07,90.129997,88.080002,90.110001,14592300
86.539085,88.419998,2017-09-08,89.419998,88.239998,88.309998,14242200
87.879936,89.790001,2017-09-11,90.25,88.949997,89.389999,13219000
88.956535,90.889999,2017-09-12,91.25,90.099998,90.169998,14003800
89.211006,91.150002,2017-09-13,91.5,90.32,90.610001,12485400
89.034836,90.970001,2017-09-14,91.529999,90.739998,91.199997,10562800
89.671013,91.620003,2017-09-15,91.709999,90.760002,91.080002,18171800
90.943352,92.919998,2017-09-18,93.139999,91.849998,91.93,11318700
91.941658,93.940002,2017-09-19,94.360001,92.519997,92.709999,12626100
92.587616,94.599998,2017-09-20,95.290001,93.709999,94.099998,15311600
93.008469,95.029999,2017-09-21,95.370003,94.190002,94.459999,10851500
92.812729,94.830002,2017-09-22,94.980003,94.43,94.699997,8358300
92.117836,94.120003,2017-09-25,94.879997,93.449997,94.510002,10463400
91.706757,93.699997,2017-09-26,94.029999,93.339996,93.779999,9358100
93.155281,95.18,2017-09-27,95.720001,94.580002,94.970001,15090200
93.351021,95.379997,2017-09-28,95.879997,94.910004,95.589996,10270400
93.478264,95.510002,2017-09-29,95.519997,95.019997,95.300003,11438400
94.779968,96.839996,2017-10-02,96.879997,95.459999,95.769997,13797200
95.279106,97.349998,2017-10-03,97.43,96.769997,96.830002,9633500
94.310181,96.360001,2017-10-04,97.440002,96.279999,97.300003,12166600
95.580109,97.089996,2017-10-05,97.400002,95.550003,96.0,14236200
95.412758,96.919998,2017-10-06,97.639999,96.470001,97.550003,10231900
94.91069,96.410004,2017-10-09,97.07,96.139999,96.959999,7765100
95.619484,97.129997,2017-10-10,97.18,96.239998,96.459999,10631500
95.334,96.839996,2017-10-11,97.010002,96.139999,96.830002,14283600
94.497223,95.989998,2017-10-12,97.5,95.620003,97.300003,18251600
94.36924,95.860001,2017-10-13,96.709999,94.959999,95.480003,13190600
96.318443,97.839996,2017-10-16,97.949997,96.339996,96.339996,12434000
96.101875,97.620003,2017-10-17,98.18,97.32,98.07,10335700
96.46611,97.989998,2017-10-18,98.550003,97.629997,98.150002,10158600
96.584259,98.110001,2017-10-19,98.199997,97.089996,97.190002,9133900
97.962486,99.510002,2017-10-20,99.889999,98.730003,99.279999,15326600
97.795128,99.339996,2017-10-23,99.989998,99.239998,99.510002,9238600
99.350548,100.919998,2017-10-24,101.190002,99.760002,99.879997,13000800
99.448997,101.019997,2017-10-25,101.449997,100.190002,101.25,14632700
100.157799,101.739998,2017-10-26,102.419998,101.32,101.349998,13054400
100.187325,101.769997,2017-10-27,102.230003,101.050003,101.43,10400400
99.832932,101.410004,2017-10-30,101.93,100.870003,101.129997,8839500
99.045372,100.610001,2017-10-31,101.699997,100.57,101.370003,8690200
99.350548,100.919998,2017-11-01,101.699997,100.730003,101.099998,8418200
100.010132,101.589996,2017-11-02,101.769997,100.160004,100.870003,8731800
99.832932,101.410004,2017-11-03,101.529999,100.730003,101.099998,7103500
99.212723,100.779999,2017-11-06,101.690002,100.660004,101.339996,8121500
97.214302,98.75,2017-11-07,100.75,98.25,100.559998,18822600
96.121567,97.639999,2017-11-08,98.370003,97.150002,98.269997,18524700
96.11171,97.629997,2017-11-09,98.220001,96.809998,97.120003,13697800
95.993584,97.510002,2017-11-10,98.339996,97.5,97.809998,9314000
96.338142,97.860001,2017-11-13,98.050003,96.620003,96.690002,9303100
95.757309,97.269997,2017-11-14,97.779999,96.849998,97.339996,11043800
96.66301,98.190002,2017-11-15,98.739998,95.949997,96.389999,15384100
96.93866,98.470001,2017-11-16,99.059998,98.309998,98.529999,9808000
96.613785,98.139999,2017-11-17,98.410004,97.57,97.82,9017900
97.470261,99.010002,2017-11-20,99.150002,97.760002,98.449997,9483200
97.391495,98.93,2017-11-21,99.550003,98.910004,99.5,13389400
97.106003,98.639999,2017-11-22,99.519997,98.589996,99.029999,7342200
96.790977,98.32,2017-11-24,98.900002,98.260002,98.830002,3680000
96.407051,97.93,2017-11-27,99.129997,97.93,98.309998,13076200
99.783714,101.360001,2017-11-28,101.699997,97.970001,98.209999,16773000
102.116859,103.730003,2017-11-29,104.220001,101.959999,102.410004,21105500
102.894562,104.519997,2017-11-30,106.660004,104.040001,104.739998,23945900
103.16037,104.790001,2017-12-01,105.32,102.199997,104.900002,19683500
105.286774,106.949997,2017-12-04,108.400002,106.769997,107.730003,23576600
104.075905,105.720001,2017-12-05,107.410004,104.120003,105.580002,17193900
103.298187,104.93,2017-12-06,105.760002,104.529999,105.550003,15476200
102.993019,104.620003,2017-12-07,105.190002,103.730003,103.949997,13371800
104.282639,105.93,2017-12-08,105.940002,104.339996,104.75,13506900
103.97747,105.620003,2017-12-11,106.059998,105.309998,105.720001,10591200
105.188332,106.849998,2017-12-12,107.370003,105.540001,106.910004,15508800
103.869179,105.510002,2017-12-13,107.110001,105.480003,106.699997,15020300
103.032394,104.660004,2017-12-14,106.449997,104.639999,106.120003,13034200
104.489372,106.139999,2017-12-15,106.519997,105.199997,105.790001,29350600
105.296616,106.959999,2017-12-18,107.629997,106.480003,107.190002,12713100
104.853615,106.510002,2017-12-19,107.489998,106.440002,107.349998,12149900
104.489372,106.139999,2017-12-20,107.730003,106.089996,107.599998,13091500
106.153091,107.830002,2017-12-21,108.07,106.559998,106.589996,12323700
105.778992,107.449997,2017-12-22,108.459999,106.809998,108.199997,14573400
105.35569,107.019997,2017-12-26,107.989998,106.400002,107.199997,7403700
105.552574,107.220001,2017-12-27,107.290001,106.669998,106.669998,9496500
106.113716,107.790001,2017-12-28,107.839996,107.160004,107.400002,7440600
105.276939,106.940002,2017-12-29,108.279999,106.940002,108.089996,8925700
106.271217,107.949997,2018-01-02,108.019997,106.809998,107.629997,13578800
106.379509,108.059998,2018-01-03,108.489998,107.480003,107.860001,11901000
107.903465,109.040001,2018-01-04,110.029999,108.199997,108.360001,12953700
107.210762,108.339996,2018-01-05,109.550003,107.779999,109.260002,14155000
107.369095,108.5,2018-01-08,108.68,107.699997,108.150002,12466500
107.913368,109.050003,2018-01-09,109.629997,108.489998,108.720001,13292300
109.100861,110.25,2018-01-10,110.699997,109.389999,109.470001,15834500
109.6847,110.839996,2018-01-11,110.93,110.050003,110.669998,13676800
111.495628,112.669998,2018-01-12,112.849998,110.839996,111.650002,18884200
111.0998,112.269997,2018-01-16,113.43,111.07,111.510002,22703300
111.812294,112.989998,2018-01-17,113.300003,111.309998,111.889999,14906600
112.079483,113.260002,2018-01-18,113.720001,112.269997,112.760002,14572900
111.832085,113.010002,2018-01-19,114.339996,112.800003,113.940002,18785500
113.138329,114.330002,2018-01-22,114.389999,112.5,112.660004,12475700
113.019577,114.209999,2018-01-23,114.639999,113.349998,113.669998,12320800
114.464363,115.669998,2018-01-24,116.0,114.660004,114.860001,15904500
114.494049,115.699997,2018-01-25,116.169998,115.080002,116.040001,13510000
115.107582,116.32,2018-01-26,116.32,114.959999,115.699997,13883900
114.988831,116.199997,2018-01-29,117.349998,116.019997,116.019997,11679900
113.910202,115.110001,2018-01-30,116.599998,114.980003,115.529999,14279100
114.464363,115.669998,2018-01-31,116.660004,115.160004,115.650002,13141400
115.651855,116.870003,2018-02-01,116.989998,115.480003,115.769997,13800600
113.088852,114.279999,2018-02-02,116.919998,114.089996,116.489998,16477300
107.66597,108.800003,2018-02-05,114.589996,103.980003,113.0,30097600
110.941467,112.110001,2018-02-06,112.480003,106.610001,106.849998,33114800
111.69355,112.870003,2018-02-07,114.449997,111.150002,111.550003,21878300
106.755554,107.879997,2018-02-08,113.110001,107.839996,113.110001,27425800
108.893044,110.040001,2018-02-09,111.050003,106.230003,109.099998,28188000
110.575317,111.739998,2018-02-12,112.730003,110.07,111.169998,18043300
111.258133,112.43,2018-02-13,113.050003,110.800003,111.32,16358200
113.831024,115.029999,2018-02-14,115.269997,112.529999,112.629997,15186900
114.30603,115.510002,2018-02-15,115.989998,114.220001,115.739998,12130200
113.48468,114.68,2018-02-16,116.07,114.5,114.550003,13214300
113.514366,114.709999,2018-02-20,115.389999,113.970001,114.650002,13461500
113.989365,115.190002,2018-02-21,117.449997,114.669998,115.0,14212500
113.781555,114.980003,2018-02-22,116.43,114.760002,115.5,17070400
116.087265,117.309998,2018-02-23,117.389999,115.309998,115.309998,12162500
117.532051,118.769997,2018-02-26,118.900002,117.32,118.139999,16511200
116.136749,117.360001,2018-02-27,119.330002,117.349998,118.910004,17563300
114.296127,115.5,2018-02-28,118.489998,115.339996,117.82,17735600
112.247711,113.43,2018-03-01,116.639999,112.650002,115.480003,18690000
112.138855,113.32,2018-03-02,113.559998,111.120003,112.389999,18353700
113.860718,115.059998,2018-03-05,115.93,111.889999,112.050003,13933000
113.959679,115.160004,2018-03-06,115.82,114.32,115.639999,10674400
113.534164,114.730003,2018-03-07,115.099998,113.110001,113.75,13006500
113.544052,114.739998,2018-03-08,115.230003,113.209999,115.110001,11173700
116.809662,118.040001,2018-03-09,118.080002,115.669998,116.550003,15366600
116.433624,117.660004,2018-03-12,118.75,117.25,118.0,12339300
115.038315,116.25,2018-03-13,118.470001,115.830002,118.199997,13312300
113.751862,114.949997,2018-03-14,116.589996,114.599998,116.559998,12905100
114.038841,115.239998,2018-03-15,116.0,114.830002,115.870003,8748000
114.236763,115.440002,2018-03-16,116.599998,115.339996,115.339996,19888900
113.336243,114.529999,2018-03-19,115.449997,113.300003,115.099998,13214900
113.445099,114.639999,2018-03-20,115.449997,114.449997,114.870003,9921200
113.544052,114.739998,2018-03-21,116.629997,114.209999,114.809998,13633000
108.803978,109.949997,2018-03-22,113.599998,109.540001,113.199997,22550400
105.89463,107.010002,2018-03-23,110.919998,106.760002,110.269997,23081500
109.160225,110.309998,2018-03-26,111.160004,108.650002,109.190002,20217500
107.042534,108.169998,2018-03-27,111.690002,107.300003,111.07,18039900
106.874306,108.0,2018-03-28,109.169998,106.650002,108.279999,19189300
108.823776,109.970001,2018-03-29,110.779999,107.779999,108.5,13274600
106.725868,107.849998,2018-04-02,110.730003,106.080002,109.959999,18822500
108.190445,109.330002,2018-04-03,109.5,107.260002,108.360001,14050700
109.833138,110.989998,2018-04-04,111.209999,107.019997,107.099998,15302600
111.275299,111.879997,2018-04-05,112.830002,111.389999,111.629997,16627000
108.500374,109.089996,2018-04-06,111.550003,107.82,110.550003,18906000
109.803299,110.400002,2018-04-09,112.980003,109.889999,110.010002,15974300
111.901901,112.510002,2018-04-10,112.870003,111.419998,112.129997,13951400
110.022118,110.620003,2018-04-11,111.809998,110.519997,111.660004,14503300
112.757248,113.370003,2018-04-12,114.389999,111.5,111.559998,16435500
109.703842,110.300003,2018-04-13,115.150002,109.050003,115.019997,39152800
109.614326,110.209999,2018-04-16,111.470001,109.790001,110.940002,16580500
109.614326,110.209999,2018-04-17,111.919998,109.989998,111.370003,15501400
108.729134,109.32,2018-04-18,111.07,108.889999,110.529999,16081400
111.116165,111.720001,2018-04-19,111.870003,109.5,109.529999,17911000
110.867516,111.470001,2018-04-20,112.739998,110.879997,112.300003,15584400
110.330437,110.93,2018-04-23,111.949997,110.629997,111.57,11285800
109.813248,110.410004,2018-04-24,112.900002,109.589996,111.75,16453100
109.395515,109.989998,2018-04-25,110.529999,108.599998,110.269997,13548200
109.504921,110.099998,2018-04-26,110.82,109.339996,109.970001,10299500
108.808708,109.400002,2018-04-27,110.160004,109.129997,109.550003,9384000
108.192055,108.779999,2018-04-30,110.300003,108.75,109.75,13744900
108.192055,108.779999,2018-05-01,108.970001,107.540001,108.449997,10503400
107.3367,107.919998,2018-05-02,109.489998,107.730003,108.110001,12162100
106.660378,107.239998,2018-05-03,107.769997,105.18,107.589996,15379100
107.843948,108.43,2018-05-04,108.739998,105.980003,106.43,11967900
108.77887,109.370003,2018-05-07,109.68,108.360001,108.760002,9356700
110.390106,110.989998,2018-05-08,111.339996,109.279999,109.529999,12543200
112.797035,113.410004,2018-05-09,113.639999,111.029999,111.440002,11368100
113.672279,114.290001,2018-05-10,114.440002,112.75,113.190002,9159700
113.244598,113.860001,2018-05-11,114.730003,113.669998,114.489998,10253000
113.284386,113.900002,2018-05-14,114.699997,113.739998,114.110001,8710700
112.419083,113.029999,2018-05-15,113.910004,112.57,113.910004,11536200
112.727409,113.339996,2018-05-16,113.690002,112.629997,112.889999,7571100
112.349464,112.959999,2018-05-17,113.410004,112.199997,113.199997,8617200
110.52935,111.129997,2018-05-18,112.800003,110.839996,112.75,11806300
111.543846,112.150002,2018-05-21,112.540001,111.919998,112.050003,9441900
112.399193,113.010002,2018-05-22,114.290001,112.290001,112.349998,11507600
111.882004,112.489998,2018-05-23,112.769997,111.120003,112.510002,11119300
110.628815,111.230003,2018-05-24,112.150002,110.120003,112.139999,13966300
110.061897,110.660004,2018-05-25,111.080002,110.199997,110.459999,8283500
105.35746,105.93,2018-05-29,109.199997,104.959999,109.18,30480400
107.764381,108.349998,2018-05-30,108.599998,106.650002,107.639999,17490800
106.431625,107.010002,2018-05-31,108.190002,106.419998,107.949997,19808200
107.81411,108.400002,2018-06-01,108.940002,107.800003,108.339996,13567200
